Simulated Trades
Date | Company | Action | Price
15163 | AMZN | BUY | $102.17
15183 | AMZN | SELL | $90.73
15187 | AMZN | BUY | $93.75
15189 | AMZN | SELL | $92.13
15202 | AMZN | BUY | $97.61
15222 | AMZN | SELL | $95.27
15229 | AMZN | BUY | $85.82
15246 | AMZN | SELL | $88.46
15248 | AMZN | BUY | $91.01
15265 | AMZN | SELL | $86.14
15268 | AMZN | BUY | $90.98
15269 | AMZN | SELL | $89.30
15270 | AMZN | BUY | $92.12
15292 | AMZN | SELL | $115.88
15307 | AMZN | BUY | $136.45
15311 | AMZN | SELL | $126.11
15327 | AMZN | BUY | $143.55
15330 | AMZN | SELL | $137.83
15332 | AMZN | BUY | $140.80
15334 | AMZN | SELL | $139.52
15354 | AMZN | BUY | $114.33
15355 | AMZN | SELL | $113.50
15371 | AMZN | BUY | $116.15
15377 | AMZN | SELL | $121.68
15394 | AMZN | BUY | $114.77
15433 | AMZN | SELL | $145.52
15438 | AMZN | BUY | $145.64
15456 | AMZN | SELL | $157.94
15473 | AMZN | BUY | $165.21
15477 | AMZN | SELL | $163.25
15478 | AMZN | BUY | $164.36
15499 | AMZN | SELL | $171.37
15514 | AMZN | BUY | $176.26
15518 | AMZN | SELL | $174.45
15519 | AMZN | BUY | $175.95
15520 | AMZN | SELL | $173.85
15539 | AMZN | BUY | $164.43
15541 | AMZN | SELL | $163.10
15544 | AMZN | BUY | $164.16
15563 | AMZN | SELL | $173.90
15583 | AMZN | BUY | $167.25
15587 | AMZN | SELL | $166.57
15602 | AMZN | BUY | $185.93
15606 | AMZN | SELL | $183.79
15629 | AMZN | BUY | $161.70
15643 | AMZN | SELL | $157.60
15644 | AMZN | BUY | $161.20
15645 | AMZN | SELL | $159.52
15646 | AMZN | BUY | $164.58
15667 | AMZN | SELL | $164.97
15692 | AMZN | BUY | $150.25
15711 | AMZN | SELL | $165.63
15712 | AMZN | BUY | $169.00
15713 | AMZN | SELL | $167.14
15731 | AMZN | BUY | $160.93
15746 | AMZN | SELL | $155.82
15749 | AMZN | BUY | $158.86
15766 | AMZN | SELL | $155.51
15769 | AMZN | BUY | $157.19
15773 | AMZN | SELL | $152.42
15789 | AMZN | BUY | $172.15
15791 | AMZN | SELL | $159.53
15794 | AMZN | BUY | $159.96
15795 | AMZN | SELL | $156.25
15796 | AMZN | BUY | $161.06
15810 | AMZN | SELL | $155.81
15811 | AMZN | BUY | $158.76
15813 | AMZN | SELL | $157.49
15814 | AMZN | BUY | $164.73
15831 | AMZN | SELL | $158.11
15835 | AMZN | BUY | $161.25
15837 | AMZN | SELL | $156.94
15854 | AMZN | BUY | $160.00
15856 | AMZN | SELL | $154.06
15939 | AMZN | BUY | $94.59
15940 | AMZN | SELL | $90.03
15941 | AMZN | BUY | $95.05
15960 | AMZN | SELL | $103.96
15983 | AMZN | BUY | $95.14
15984 | AMZN | SELL | $93.75
15985 | AMZN | BUY | $94.90
15998 | AMZN | SELL | $88.02
16002 | AMZN | BUY | $87.58
16003 | AMZN | SELL | $87.02
16004 | AMZN | BUY | $88.03
16020 | AMZN | SELL | $88.58
16021 | AMZN | BUY | $89.29
16026 | AMZN | SELL | $89.57
16045 | AMZN | BUY | $86.63
16047 | AMZN | SELL | $86.22
16049 | AMZN | BUY | $86.78
16068 | AMZN | SELL | $90.03
16085 | AMZN | BUY | $90.38
16087 | AMZN | SELL | $89.67
16090 | AMZN | BUY | $91.16
16109 | AMZN | SELL | $97.62
16148 | AMZN | BUY | $94.50
16154 | AMZN | SELL | $95.04
16171 | AMZN | BUY | $92.49
16172 | AMZN | SELL | $91.86
16194 | AMZN | BUY | $83.45
16209 | AMZN | SELL | $81.90
16213 | AMZN | BUY | $82.01
16216 | AMZN | SELL | $81.31
16230 | AMZN | BUY | $82.03
16234 | AMZN | SELL | $81.48
16250 | AMZN | BUY | $83.18
16270 | AMZN | SELL | $81.84
16271 | AMZN | BUY | $85.62
16274 | AMZN | SELL | $82.14
16291 | AMZN | BUY | $89.43
16315 | AMZN | SELL | $96.95
16318 | AMZN | BUY | $99.74
16335 | AMZN | SELL | $94.31
16363 | AMZN | BUY | $85.69
16377 | AMZN | SELL | $84.94
16381 | AMZN | BUY | $84.79
16383 | AMZN | SELL | $83.26
16406 | AMZN | BUY | $79.11
16419 | AMZN | SELL | $72.42
16424 | AMZN | BUY | $72.59
16425 | AMZN | SELL | $70.53
16441 | AMZN | BUY | $79.92
16445 | AMZN | SELL | $76.88
16463 | AMZN | BUY | $70.84
16467 | AMZN | SELL | $69.50
16508 | AMZN | BUY | $58.12
16522 | AMZN | SELL | $56.27
16565 | AMZN | BUY | $49.13
16567 | AMZN | SELL | $48.30
16568 | AMZN | BUY | $48.97
16569 | AMZN | SELL | $48.39
16571 | AMZN | BUY | $48.91
16586 | AMZN | SELL | $48.40
16588 | AMZN | BUY | $49.10
16592 | AMZN | SELL | $49.35
16593 | AMZN | BUY | $49.79
16609 | AMZN | SELL | $49.71
16630 | AMZN | BUY | $48.92
16635 | AMZN | SELL | $50.34
16657 | AMZN | BUY | $47.35
16670 | AMZN | SELL | $44.81
16675 | AMZN | BUY | $45.46
16677 | AMZN | SELL | $44.58
16698 | AMZN | BUY | $42.49
16712 | AMZN | SELL | $41.37
16718 | AMZN | BUY | $42.00
16732 | AMZN | SELL | $40.68
16754 | AMZN | BUY | $38.43
16757 | AMZN | SELL | $38.24
16775 | AMZN | BUY | $38.59
16778 | AMZN | SELL | $37.75
16781 | AMZN | BUY | $39.27
16801 | AMZN | SELL | $41.70
16821 | AMZN | BUY | $39.44
16822 | AMZN | SELL | $38.62
16846 | AMZN | BUY | $38.39
16860 | AMZN | SELL | $37.41
16882 | AMZN | BUY | $36.38
16884 | AMZN | SELL | $36.19
16885 | AMZN | BUY | $36.34
16886 | AMZN | SELL | $36.28
16887 | AMZN | BUY | $36.41
16888 | AMZN | SELL | $35.97
16908 | AMZN | BUY | $33.57
16923 | AMZN | SELL | $30.16
16927 | AMZN | BUY | $30.10
16928 | AMZN | SELL | $29.31
16930 | AMZN | BUY | $29.93
16944 | AMZN | SELL | $28.48
16948 | AMZN | BUY | $28.14
16963 | AMZN | SELL | $25.35
16968 | AMZN | BUY | $25.11
17011 | AMZN | SELL | $33.31
17012 | AMZN | BUY | $33.80
17025 | AMZN | SELL | $33.28
17026 | AMZN | BUY | $33.66
17027 | AMZN | SELL | $32.98
17053 | AMZN | BUY | $27.18
17054 | AMZN | SELL | $26.63
17075 | AMZN | BUY | $25.53
17076 | AMZN | SELL | $24.83
17090 | AMZN | BUY | $26.30
17113 | AMZN | SELL | $22.18
17118 | AMZN | BUY | $21.89
17132 | AMZN | SELL | $21.50
17138 | AMZN | BUY | $21.54
17141 | AMZN | SELL | $21.55
17155 | AMZN | BUY | $21.64
17157 | AMZN | SELL | $21.34
17161 | AMZN | BUY | $21.14
17176 | AMZN | SELL | $19.13
17196 | AMZN | BUY | $18.71
17197 | AMZN | SELL | $18.32
17199 | AMZN | BUY | $18.93
17215 | AMZN | SELL | $18.86
17219 | AMZN | BUY | $18.71
17221 | AMZN | SELL | $18.24
17242 | AMZN | BUY | $15.11
17258 | AMZN | SELL | $15.29
17259 | AMZN | BUY | $15.62
17260 | AMZN | SELL | $15.33
17261 | AMZN | BUY | $15.63
17277 | AMZN | SELL | $15.58
17283 | AMZN | BUY | $15.14
17306 | AMZN | SELL | $15.92
17320 | AMZN | BUY | $16.56
17327 | AMZN | SELL | $16.95
17348 | AMZN | BUY | $15.68
17349 | AMZN | SELL | $15.35
17364 | AMZN | BUY | $17.31
17367 | AMZN | SELL | $16.19
17368 | AMZN | BUY | $16.68
17384 | AMZN | SELL | $16.30
17385 | AMZN | BUY | $16.76
17387 | AMZN | SELL | $16.38
17410 | AMZN | BUY | $14.87
17430 | AMZN | SELL | $15.89
17432 | AMZN | BUY | $16.68
17454 | AMZN | SELL | $18.20
17468 | AMZN | BUY | $18.09
17471 | AMZN | SELL | $17.73
17489 | AMZN | BUY | $19.88
17493 | AMZN | SELL | $19.68
17495 | AMZN | BUY | $19.90
17508 | AMZN | SELL | $19.06
17512 | AMZN | BUY | $19.35
17513 | AMZN | SELL | $19.22
17516 | AMZN | BUY | $19.61
17529 | AMZN | SELL | $17.48
17533 | AMZN | BUY | $17.81
17551 | AMZN | SELL | $15.54
17555 | AMZN | BUY | $15.50
17572 | AMZN | SELL | $14.94
17594 | AMZN | BUY | $14.83
10055 | CSCO | BUY | $25.67
10043 | CSCO | SELL | $24.48
10023 | CSCO | BUY | $24.32
10018 | CSCO | SELL | $24.51
10015 | CSCO | BUY | $24.43
10014 | CSCO | SELL | $23.77
9992 | CSCO | BUY | $22.55
9989 | CSCO | SELL | $22.56
9980 | CSCO | BUY | $24.00
9979 | CSCO | SELL | $21.36
9974 | CSCO | BUY | $21.47
9972 | CSCO | SELL | $21.27
9957 | CSCO | BUY | $20.92
9933 | CSCO | SELL | $22.56
9928 | CSCO | BUY | $21.98
9915 | CSCO | SELL | $22.28
9896 | CSCO | BUY | $21.63
9893 | CSCO | SELL | $21.64
9891 | CSCO | BUY | $22.34
9870 | CSCO | SELL | $23.33
9855 | CSCO | BUY | $24.18
9845 | CSCO | SELL | $24.62
9832 | CSCO | BUY | $24.63
9828 | CSCO | SELL | $24.53
9827 | CSCO | BUY | $24.72
9826 | CSCO | SELL | $24.65
9825 | CSCO | BUY | $24.70
9808 | CSCO | SELL | $25.68
9806 | CSCO | BUY | $25.97
9804 | CSCO | SELL | $25.71
9788 | CSCO | BUY | $24.71
9786 | CSCO | SELL | $24.65
9784 | CSCO | BUY | $24.81
9766 | CSCO | SELL | $24.97
9762 | CSCO | BUY | $25.00
9751 | CSCO | SELL | $22.93
9747 | CSCO | BUY | $23.25
9746 | CSCO | SELL | $22.93
9745 | CSCO | BUY | $23.51
9707 | CSCO | SELL | $26.68
9704 | CSCO | BUY | $27.65
9696 | CSCO | SELL | $27.82
9684 | CSCO | BUY | $28.07
9680 | CSCO | SELL | $27.97
9666 | CSCO | BUY | $29.43
9659 | CSCO | SELL | $29.49
9658 | CSCO | BUY | $29.91
9657 | CSCO | SELL | $29.51
9643 | CSCO | BUY | $28.26
9640 | CSCO | SELL | $28.00
9636 | CSCO | BUY | $27.65
9623 | CSCO | SELL | $27.91
9622 | CSCO | BUY | $28.48
9614 | CSCO | SELL | $28.83
9605 | CSCO | BUY | $29.35
9604 | CSCO | SELL | $29.05
9603 | CSCO | BUY | $29.55
9599 | CSCO | SELL | $29.43
9595 | CSCO | BUY | $29.35
9583 | CSCO | SELL | $28.48
9580 | CSCO | BUY | $29.21
9578 | CSCO | SELL | $28.94
9563 | CSCO | BUY | $28.03
9559 | CSCO | SELL | $28.03
9556 | CSCO | BUY | $28.01
9551 | CSCO | SELL | $28.30
9550 | CSCO | BUY | $28.42
9538 | CSCO | SELL | $28.25
9531 | CSCO | BUY | $26.17
9520 | CSCO | SELL | $25.70
9519 | CSCO | BUY | $25.98
9517 | CSCO | SELL | $25.88
9512 | CSCO | BUY | $25.41
9493 | CSCO | SELL | $28.28
9492 | CSCO | BUY | $29.01
9487 | CSCO | SELL | $29.14
9472 | CSCO | BUY | $27.37
9469 | CSCO | SELL | $27.27
9454 | CSCO | BUY | $27.23
9453 | CSCO | SELL | $26.72
9450 | CSCO | BUY | $26.89
9444 | CSCO | SELL | $27.16
9430 | CSCO | BUY | $23.37
9429 | CSCO | SELL | $23.17
9428 | CSCO | BUY | $23.72
9426 | CSCO | SELL | $23.11
9425 | CSCO | BUY | $23.79
9409 | CSCO | SELL | $26.12
9407 | CSCO | BUY | $26.60
9406 | CSCO | SELL | $26.41
9395 | CSCO | BUY | $27.70
9388 | CSCO | SELL | $27.83
9385 | CSCO | BUY | $28.10
9374 | CSCO | SELL | $28.23
9370 | CSCO | BUY | $28.33
9367 | CSCO | SELL | $28.15
9365 | CSCO | BUY | $28.45
9363 | CSCO | SELL | $27.96
9348 | CSCO | BUY | $27.57
9332 | CSCO | SELL | $28.84
9331 | CSCO | BUY | $28.96
9330 | CSCO | SELL | $28.65
9328 | CSCO | BUY | $28.95
9327 | CSCO | SELL | $28.80
9324 | CSCO | BUY | $29.22
9323 | CSCO | SELL | $27.75
9320 | CSCO | BUY | $28.26
9300 | CSCO | SELL | $30.52
9288 | CSCO | BUY | $31.19
9286 | CSCO | SELL | $30.72
9282 | CSCO | BUY | $30.98
9268 | CSCO | SELL | $31.06
9266 | CSCO | BUY | $31.31
9265 | CSCO | SELL | $30.84
9263 | CSCO | BUY | $31.10
9259 | CSCO | SELL | $31.07
9258 | CSCO | BUY | $31.48
9246 | CSCO | SELL | $30.17
9242 | CSCO | BUY | $30.35
9241 | CSCO | SELL | $30.16
9239 | CSCO | BUY | $30.46
9221 | CSCO | SELL | $30.05
9216 | CSCO | BUY | $30.09
9215 | CSCO | SELL | $29.92
9204 | CSCO | BUY | $30.59
9199 | CSCO | SELL | $30.56
9195 | CSCO | BUY | $30.68
9194 | CSCO | SELL | $30.42
9179 | CSCO | BUY | $30.10
9172 | CSCO | SELL | $30.72
9163 | CSCO | BUY | $31.97
9144 | CSCO | SELL | $34.10
9142 | CSCO | BUY | $34.24
9138 | CSCO | SELL | $33.88
9135 | CSCO | BUY | $34.08
9134 | CSCO | SELL | $33.99
9117 | CSCO | BUY | $32.83
9098 | CSCO | SELL | $33.82
9093 | CSCO | BUY | $31.49
9092 | CSCO | SELL | $31.44
9090 | CSCO | BUY | $31.68
9079 | CSCO | SELL | $31.60
9077 | CSCO | BUY | $31.63
9070 | CSCO | SELL | $31.76
9069 | CSCO | BUY | $32.08
9068 | CSCO | SELL | $31.41
9057 | CSCO | BUY | $31.50
9050 | CSCO | SELL | $31.66
9037 | CSCO | BUY | $31.84
9034 | CSCO | SELL | $31.04
9031 | CSCO | BUY | $31.27
9005 | CSCO | SELL | $33.35
9004 | CSCO | BUY | $33.63
8994 | CSCO | SELL | $33.47
8993 | CSCO | BUY | $33.54
8991 | CSCO | SELL | $33.55
8990 | CSCO | BUY | $33.75
8985 | CSCO | SELL | $34.27
8984 | CSCO | BUY | $34.43
8983 | CSCO | SELL | $34.04
8971 | CSCO | BUY | $34.11
8944 | CSCO | SELL | $38.48
8942 | CSCO | BUY | $38.59
8941 | CSCO | SELL | $38.30
8931 | CSCO | BUY | $40.54
8921 | CSCO | SELL | $42.25
8910 | CSCO | BUY | $42.09
8906 | CSCO | SELL | $43.31
8904 | CSCO | BUY | $44.00
8889 | CSCO | SELL | $45.01
8883 | CSCO | BUY | $44.06
8882 | CSCO | SELL | $42.68
8880 | CSCO | BUY | $42.89
8865 | CSCO | SELL | $44.09
8861 | CSCO | BUY | $44.21
8846 | CSCO | SELL | $43.46
8842 | CSCO | BUY | $43.68
8841 | CSCO | SELL | $43.57
8828 | CSCO | BUY | $44.01
8824 | CSCO | SELL | $43.82
8817 | CSCO | BUY | $42.94
8807 | CSCO | SELL | $41.78
8803 | CSCO | BUY | $42.40
8802 | CSCO | SELL | $42.01
8800 | CSCO | BUY | $42.39
8797 | CSCO | SELL | $42.57
8786 | CSCO | BUY | $43.75
8764 | CSCO | SELL | $47.24
8761 | CSCO | BUY | $47.46
8760 | CSCO | SELL | $47.28
8759 | CSCO | BUY | $47.73
8754 | CSCO | SELL | $48.33
8753 | CSCO | BUY | $48.65
8742 | CSCO | SELL | $44.67
8737 | CSCO | BUY | $45.76
8736 | CSCO | SELL | $45.42
8734 | CSCO | BUY | $45.47
8733 | CSCO | SELL | $44.25
8731 | CSCO | BUY | $44.58
8720 | CSCO | SELL | $44.33
8719 | CSCO | BUY | $46.77
8716 | CSCO | SELL | $44.49
8713 | CSCO | BUY | $45.57
8700 | CSCO | SELL | $45.82
8693 | CSCO | BUY | $42.47
8634 | CSCO | SELL | $52.74
8632 | CSCO | BUY | $53.23
8631 | CSCO | SELL | $53.14
8630 | CSCO | BUY | $53.36
8614 | CSCO | SELL | $56.34
8613 | CSCO | BUY | $56.69
8611 | CSCO | SELL | $56.33
8596 | CSCO | BUY | $55.93
8592 | CSCO | SELL | $55.69
8577 | CSCO | BUY | $56.17
8569 | CSCO | SELL | $56.08
8556 | CSCO | BUY | $58.05
8552 | CSCO | SELL | $57.36
8551 | CSCO | BUY | $57.73
8549 | CSCO | SELL | $57.23
8529 | CSCO | BUY | $48.77
8527 | CSCO | SELL | $46.61
8523 | CSCO | BUY | $47.27
8522 | CSCO | SELL | $46.81
8513 | CSCO | BUY | $50.03
8509 | CSCO | SELL | $49.19
8508 | CSCO | BUY | $49.60
8506 | CSCO | SELL | $49.12
8505 | CSCO | BUY | $49.60
8504 | CSCO | SELL | $48.83
8502 | CSCO | BUY | $49.41
8492 | CSCO | SELL | $46.05
8488 | CSCO | BUY | $46.71
8485 | CSCO | SELL | $47.05
8482 | CSCO | BUY | $47.17
8469 | CSCO | SELL | $44.91
8462 | CSCO | BUY | $45.45
8449 | CSCO | SELL | $45.30
8448 | CSCO | BUY | $45.98
8440 | CSCO | SELL | $47.77
8438 | CSCO | BUY | $47.96
8429 | CSCO | SELL | $47.79
8428 | CSCO | BUY | $48.01
8422 | CSCO | SELL | $48.85
8408 | CSCO | BUY | $47.32
8406 | CSCO | SELL | $46.59
8404 | CSCO | BUY | $46.85
8403 | CSCO | SELL | $46.30
8385 | CSCO | BUY | $37.12
8383 | CSCO | SELL | $35.60
8381 | CSCO | BUY | $38.60
8376 | CSCO | SELL | $39.31
8368 | CSCO | BUY | $41.22
8362 | CSCO | SELL | $40.55
8359 | CSCO | BUY | $42.52
8355 | CSCO | SELL | $42.38
8345 | CSCO | BUY | $43.85
8340 | CSCO | SELL | $44.64
8337 | CSCO | BUY | $45.96
8324 | CSCO | SELL | $45.35
8323 | CSCO | BUY | $46.48
8322 | CSCO | SELL | $46.17
8316 | CSCO | BUY | $45.22
8305 | CSCO | SELL | $45.93
8304 | CSCO | BUY | $46.26
8302 | CSCO | SELL | $45.78
8301 | CSCO | BUY | $46.75
8296 | CSCO | SELL | $46.40
8295 | CSCO | BUY | $47.19
8294 | CSCO | SELL | $46.28
8291 | CSCO | BUY | $47.10
8282 | CSCO | SELL | $42.72
8277 | CSCO | BUY | $42.31
8274 | CSCO | SELL | $41.96
8273 | CSCO | BUY | $42.25
8261 | CSCO | SELL | $40.37
8251 | CSCO | BUY | $39.13
8236 | CSCO | SELL | $39.30
8217 | CSCO | BUY | $41.40
8213 | CSCO | SELL | $41.17
8211 | CSCO | BUY | $41.64
8192 | CSCO | SELL | $44.88
8188 | CSCO | BUY | $44.92
8186 | CSCO | SELL | $44.48
8185 | CSCO | BUY | $44.75
8172 | CSCO | SELL | $45.11
8169 | CSCO | BUY | $45.26
8166 | CSCO | SELL | $44.58
8155 | CSCO | BUY | $46.51
8152 | CSCO | SELL | $45.68
8149 | CSCO | BUY | $45.74
8148 | CSCO | SELL | $45.52
8136 | CSCO | BUY | $49.41
8132 | CSCO | SELL | $48.98
8131 | CSCO | BUY | $50.30
8124 | CSCO | SELL | $51.71
8114 | CSCO | BUY | $51.64
8111 | CSCO | SELL | $51.79
8094 | CSCO | BUY | $52.49
8090 | CSCO | SELL | $52.47
8089 | CSCO | BUY | $52.85
8088 | CSCO | SELL | $52.43
8087 | CSCO | BUY | $53.39
8085 | CSCO | SELL | $52.91
8073 | CSCO | BUY | $54.17
8070 | CSCO | SELL | $53.13
8068 | CSCO | BUY | $53.18
8066 | CSCO | SELL | $52.76
8064 | CSCO | BUY | $53.06
8063 | CSCO | SELL | $52.96
8062 | CSCO | BUY | $52.91
8049 | CSCO | SELL | $53.06
8047 | CSCO | BUY | $53.88
8042 | CSCO | SELL | $54.77
8040 | CSCO | BUY | $55.37
8027 | CSCO | SELL | $55.15
8026 | CSCO | BUY | $57.27
8020 | CSCO | SELL | $59.02
8002 | CSCO | BUY | $56.69
7999 | CSCO | SELL | $55.52
7987 | CSCO | BUY | $55.65
7981 | CSCO | SELL | $55.11
7979 | CSCO | BUY | $55.81
7962 | CSCO | SELL | $53.63
7959 | CSCO | BUY | $55.30
7957 | CSCO | SELL | $54.67
7956 | CSCO | BUY | $55.76
7955 | CSCO | SELL | $54.84
7946 | CSCO | BUY | $58.61
7933 | CSCO | SELL | $63.37
7913 | CSCO | BUY | $55.67
7903 | CSCO | SELL | $53.18
7900 | CSCO | BUY | $55.77
7897 | CSCO | SELL | $54.44
7895 | CSCO | BUY | $56.04
7884 | CSCO | SELL | $54.30
7883 | CSCO | BUY | $55.60
7877 | CSCO | SELL | $54.48
7874 | CSCO | BUY | $55.14
7862 | CSCO | SELL | $52.15
7858 | CSCO | BUY | $53.02
7856 | CSCO | SELL | $51.36
7839 | CSCO | BUY | $50.60
7838 | CSCO | SELL | $48.36
7833 | CSCO | BUY | $44.00
7821 | CSCO | SELL | $43.24
7817 | CSCO | BUY | $43.39
7815 | CSCO | SELL | $43.57
7813 | CSCO | BUY | $44.10
7811 | CSCO | SELL | $43.06
7799 | CSCO | BUY | $43.07
7798 | CSCO | SELL | $42.60
7797 | CSCO | BUY | $44.03
7792 | CSCO | SELL | $43.83
7791 | CSCO | BUY | $44.64
7773 | CSCO | SELL | $47.71
7747 | CSCO | BUY | $41.34
7746 | CSCO | SELL | $40.57
7736 | CSCO | BUY | $40.61
7735 | CSCO | SELL | $40.20
7734 | CSCO | BUY | $41.30
7714 | CSCO | SELL | $44.74
7711 | CSCO | BUY | $46.59
7705 | CSCO | SELL | $48.08
7703 | CSCO | BUY | $49.72
7692 | CSCO | SELL | $48.15
7686 | CSCO | BUY | $47.48
7684 | CSCO | SELL | $47.07
7683 | CSCO | BUY | $47.50
7671 | CSCO | SELL | $46.90
7668 | CSCO | BUY | $47.50
7653 | CSCO | SELL | $47.86
7651 | CSCO | BUY | $48.45
7647 | CSCO | SELL | $49.31
7633 | CSCO | BUY | $49.05
7627 | CSCO | SELL | $49.46
7625 | CSCO | BUY | $50.51
7612 | CSCO | SELL | $50.80
7601 | CSCO | BUY | $47.25
7583 | CSCO | SELL | $48.41
7582 | CSCO | BUY | $49.03
7565 | CSCO | SELL | $50.85
7561 | CSCO | BUY | $50.86
7549 | CSCO | SELL | $50.38
7552 | CSCO | BUY | $52.12
7554 | CSCO | SELL | $50.99
7556 | CSCO | BUY | $51.51
7571 | CSCO | SELL | $50.48
7576 | CSCO | BUY | $50.21
7578 | CSCO | SELL | $49.74
7599 | CSCO | BUY | $46.36
7635 | CSCO | SELL | $48.56
7639 | CSCO | BUY | $49.42
7641 | CSCO | SELL | $48.53
7657 | CSCO | BUY | $47.84
7676 | CSCO | SELL | $48.81
7681 | CSCO | BUY | $47.94
7698 | CSCO | SELL | $48.18
7700 | CSCO | BUY | $49.33
7715 | CSCO | SELL | $44.79
7722 | CSCO | BUY | $44.57
7737 | CSCO | SELL | $39.27
7741 | CSCO | BUY | $41.52
7744 | CSCO | SELL | $41.29
7759 | CSCO | BUY | $46.40
7763 | CSCO | SELL | $44.47
7765 | CSCO | BUY | $45.29
7782 | CSCO | SELL | $44.92
7785 | CSCO | BUY | $45.38
7787 | CSCO | SELL | $44.92
7788 | CSCO | BUY | $45.28
7802 | CSCO | SELL | $42.86
7822 | CSCO | BUY | $43.49
7829 | CSCO | SELL | $45.23
7842 | CSCO | BUY | $48.29
7850 | CSCO | SELL | $49.86
7863 | CSCO | BUY | $51.82
7885 | CSCO | SELL | $54.69
7887 | CSCO | BUY | $55.92
7888 | CSCO | SELL | $54.40
7889 | CSCO | BUY | $55.59
7893 | CSCO | SELL | $54.62
7906 | CSCO | BUY | $56.29
7909 | CSCO | SELL | $55.15
7911 | CSCO | BUY | $56.17
7912 | CSCO | SELL | $55.37
7925 | CSCO | BUY | $62.12
7929 | CSCO | SELL | $60.92
7931 | CSCO | BUY | $61.25
7947 | CSCO | SELL | $59.25
7966 | CSCO | BUY | $56.82
7970 | CSCO | SELL | $57.00
7973 | CSCO | BUY | $57.65
7975 | CSCO | SELL | $56.10
7996 | CSCO | BUY | $55.14
8017 | CSCO | SELL | $59.04
8036 | CSCO | BUY | $55.76
8039 | CSCO | SELL | $55.45
8059 | CSCO | BUY | $53.54
8076 | CSCO | SELL | $54.02
8096 | CSCO | BUY | $52.83
8099 | CSCO | SELL | $52.44
8117 | CSCO | BUY | $51.57
8123 | CSCO | SELL | $51.98
8146 | CSCO | BUY | $45.92
8162 | CSCO | SELL | $47.25
8199 | CSCO | BUY | $44.32
8202 | CSCO | SELL | $44.35
8241 | CSCO | BUY | $40.36
8245 | CSCO | SELL | $38.57
8248 | CSCO | BUY | $38.80
8288 | CSCO | SELL | $47.33
8289 | CSCO | BUY | $47.67
8290 | CSCO | SELL | $47.16
8310 | CSCO | BUY | $46.42
8311 | CSCO | SELL | $45.63
8312 | CSCO | BUY | $46.06
8325 | CSCO | SELL | $45.07
8327 | CSCO | BUY | $47.42
8331 | CSCO | SELL | $46.86
8370 | CSCO | BUY | $41.74
8371 | CSCO | SELL | $40.64
8372 | CSCO | BUY | $41.43
8373 | CSCO | SELL | $39.06
8391 | CSCO | BUY | $40.08
8413 | CSCO | SELL | $48.69
8433 | CSCO | BUY | $47.52
8450 | CSCO | SELL | $45.67
8456 | CSCO | BUY | $43.89
8475 | CSCO | SELL | $48.27
8495 | CSCO | BUY | $46.84
8496 | CSCO | SELL | $46.39
8497 | CSCO | BUY | $47.77
8499 | CSCO | SELL | $47.06
8501 | CSCO | BUY | $47.74
8517 | CSCO | SELL | $48.58
8536 | CSCO | BUY | $51.54
8541 | CSCO | SELL | $51.37
8542 | CSCO | BUY | $53.25
8560 | CSCO | SELL | $56.34
8579 | CSCO | BUY | $57.11
8581 | CSCO | SELL | $55.93
8602 | CSCO | BUY | $53.47
8622 | CSCO | SELL | $55.18
8626 | CSCO | BUY | $55.63
8627 | CSCO | SELL | $55.29
8646 | CSCO | BUY | $51.67
8647 | CSCO | SELL | $51.30
8649 | CSCO | BUY | $51.41
8661 | CSCO | SELL | $47.89
8665 | CSCO | BUY | $47.48
8682 | CSCO | SELL | $43.49
8689 | CSCO | BUY | $42.95
8722 | CSCO | SELL | $45.62
8724 | CSCO | BUY | $48.44
8726 | CSCO | SELL | $46.50
8745 | CSCO | BUY | $45.63
8765 | CSCO | SELL | $46.89
8769 | CSCO | BUY | $47.28
8787 | CSCO | SELL | $43.78
8808 | CSCO | BUY | $43.58
8809 | CSCO | SELL | $42.57
8810 | CSCO | BUY | $42.86
8811 | CSCO | SELL | $42.67
8815 | CSCO | BUY | $42.81
8834 | CSCO | SELL | $43.67
8850 | CSCO | BUY | $45.93
8854 | CSCO | SELL | $45.73
8876 | CSCO | BUY | $41.82
8877 | CSCO | SELL | $41.20
8878 | CSCO | BUY | $41.38
8879 | CSCO | SELL | $41.01
8893 | CSCO | BUY | $45.55
8897 | CSCO | SELL | $44.29
8916 | CSCO | BUY | $40.17
8917 | CSCO | SELL | $38.78
8918 | CSCO | BUY | $40.93
8933 | CSCO | SELL | $40.10
8959 | CSCO | BUY | $37.72
8974 | CSCO | SELL | $33.99
8978 | CSCO | BUY | $34.41
8980 | CSCO | SELL | $34.21
8981 | CSCO | BUY | $34.62
8995 | CSCO | SELL | $33.26
8998 | CSCO | BUY | $33.76
9000 | CSCO | SELL | $33.59
9002 | CSCO | BUY | $33.85
9017 | CSCO | SELL | $32.41
9023 | CSCO | BUY | $32.30
9038 | CSCO | SELL | $31.47
9040 | CSCO | BUY | $31.62
9044 | CSCO | SELL | $31.56
9065 | CSCO | BUY | $31.11
9109 | CSCO | SELL | $34.24
9126 | CSCO | BUY | $33.08
9164 | CSCO | SELL | $31.51
9188 | CSCO | BUY | $30.23
9189 | CSCO | SELL | $30.17
9191 | CSCO | BUY | $30.54
9205 | CSCO | SELL | $30.17
9225 | CSCO | BUY | $31.36
